ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/2/26;1Z091YW70393731757;WI;53955;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/26;1Z091YW70393731757;WI;53955;0;0;7;Fuel Surcharge;1.36;M T L International
2016/2/26;1Z091YW70393731757;WI;53955;0;0;7;Third Party Billing Service;0.71;M T L International
2016/2/26;1Z091YW70393731757;WI;53955;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391806779;TX;78231;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/26;1Z091YW70391806779;TX;78231;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391806779;TX;78231;0;0;6;Fuel Surcharge;0.84;M T L International
2016/2/26;1Z091YW70391806779;TX;78231;0;0;6;Third Party Billing Service;0.44;M T L International
2016/2/26;1Z091YW70391806779;TX;78231;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391642964;AR;72802;5;10;7;Ground Residential Third Party;8.8;M T L International
2016/2/26;1Z091YW70391642964;AR;72802;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391642964;AR;72802;0;0;7;Fuel Surcharge;0.55;M T L International
2016/2/26;1Z091YW70391642964;AR;72802;0;0;7;Third Party Billing Service;0.29;M T L International
2016/2/26;1Z091YW70391642964;AR;72802;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391692571;MN;55346;6;6;7;Ground Commercial Third Party;7.31;M T L International
2016/2/26;1Z091YW70391692571;MN;55346;0;0;7;Fuel Surcharge;0.37;M T L International
2016/2/26;1Z091YW70391692571;MN;55346;0;0;7;Third Party Billing Service;0.19;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;4;10;8;Ground Residential Third Party;9.73;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;0;0;8;Fuel Surcharge;0.79;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;0;0;8;Third Party Billing Service;0.42;M T L International
2016/2/26;1Z091YW70392578381;MI;49249;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/26;1Z091YW70392354603;MO;65255;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70394363626;FL;33177;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/26;1Z091YW70394363626;FL;33177;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/26;1Z091YW70394363626;FL;33177;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/26;1Z091YW70394363626;FL;33177;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70390077443;FL;32905;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/26;1Z091YW70390077443;FL;32905;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/26;1Z091YW70390077443;FL;32905;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/26;1Z091YW70390077443;FL;32905;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70392608651;GA;30041;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/26;1Z091YW70392608651;GA;30041;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392608651;GA;30041;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/26;1Z091YW70392608651;GA;30041;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/26;1Z091YW70392608651;GA;30041;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392439674;SC;29334;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/26;1Z091YW70392439674;SC;29334;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392439674;SC;29334;0;0;8;Fuel Surcharge;1.11;M T L International
2016/2/26;1Z091YW70392439674;SC;29334;0;0;8;Third Party Billing Service;0.58;M T L International
2016/2/26;1Z091YW70392439674;SC;29334;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392107488;IL;60439;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/26;1Z091YW70392107488;IL;60439;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392107488;IL;60439;0;0;7;Fuel Surcharge;0.96;M T L International
2016/2/26;1Z091YW70392107488;IL;60439;0;0;7;Third Party Billing Service;0.5;M T L International
2016/2/26;1Z091YW70392107488;IL;60439;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/26;1Z091YW70392255498;IA;50213;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;0;0;8;Fuel Surcharge;1.31;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;0;0;8;Third Party Billing Service;0.69;M T L International
2016/2/26;1Z091YW70394567700;PA;17240;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70393008119;OK;74401;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/26;1Z091YW70393008119;OK;74401;0;0;6;Delivery Area Surcharge;2.3;M T L International
2016/2/26;1Z091YW70393008119;OK;74401;0;0;6;Fuel Surcharge;1.02;M T L International
2016/2/26;1Z091YW70393008119;OK;74401;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/26;1Z091YW70393008119;OK;74401;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70391420720;FL;33155;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/26;1Z091YW70391420720;FL;33155;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/26;1Z091YW70391420720;FL;33155;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/26;1Z091YW70391420720;FL;33155;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70393129533;TN;37211;24;38;7;Ground Commercial Third Party;21.21;M T L International
2016/2/26;1Z091YW70393129533;TN;37211;0;0;7;Fuel Surcharge;1.06;M T L International
2016/2/26;1Z091YW70393129533;TN;37211;0;0;7;Third Party Billing Service;0.56;M T L International
2016/2/26;1Z091YW70393129533;TN;37211;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/26;1Z091YW70392538549;IN;47860;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70390656586;IA;51503;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/26;1Z091YW70390656586;IA;51503;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70390656586;IA;51503;0;0;6;Fuel Surcharge;0.84;M T L International
2016/2/26;1Z091YW70390656586;IA;51503;0;0;6;Third Party Billing Service;0.44;M T L International
2016/2/26;1Z091YW70390656586;IA;51503;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/26;1Z091YW70391426591;MS;39562;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392943217;WV;26101;9;9;8;Ground Commercial Third Party;8.83;M T L International
2016/2/26;1Z091YW70392943217;WV;26101;0;0;8;Fuel Surcharge;0.44;M T L International
2016/2/26;1Z091YW70392943217;WV;26101;0;0;8;Third Party Billing Service;0.23;M T L International
2016/2/26;1Z091YW70394097825;AR;72117;13;16;7;Ground Commercial Third Party;11.37;M T L International
2016/2/26;1Z091YW70394097825;AR;72117;0;0;7;Fuel Surcharge;0.57;M T L International
2016/2/26;1Z091YW70394097825;AR;72117;0;0;7;Third Party Billing Service;0.3;M T L International
2016/2/26;1Z091YW70394097825;AR;72117;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70399114181;VA;23602;5;10;8;Ground Commercial Third Party;9.42;M T L International
2016/2/26;1Z091YW70399114181;VA;23602;0;0;8;Fuel Surcharge;0.47;M T L International
2016/2/26;1Z091YW70399114181;VA;23602;0;0;8;Third Party Billing Service;0.25;M T L International
2016/2/26;1Z091YW70399114181;VA;23602;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70397444793;FL;33033;5;12;8;Ground Residential Third Party;10.61;M T L International
2016/2/26;1Z091YW70397444793;FL;33033;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70397444793;FL;33033;0;0;8;Fuel Surcharge;0.64;M T L International
2016/2/26;1Z091YW70397444793;FL;33033;0;0;8;Third Party Billing Service;0.33;M T L International
2016/2/26;1Z091YW70397444793;FL;33033;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70394720749;TX;77498;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/26;1Z091YW70394720749;TX;77498;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70394720749;TX;77498;0;0;6;Fuel Surcharge;0.84;M T L International
2016/2/26;1Z091YW70394720749;TX;77498;0;0;6;Third Party Billing Service;0.44;M T L International
2016/2/26;1Z091YW70394720749;TX;77498;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;13;16;6;Ground Residential Third Party;9.65;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;0;0;6;Fuel Surcharge;0.75;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;0;0;6;Third Party Billing Service;0.39;M T L International
2016/2/26;1Z091YW70392437952;OK;74017;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391383360;TX;78744;5;14;6;Ground Residential Third Party;8.94;M T L International
2016/2/26;1Z091YW70391383360;TX;78744;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391383360;TX;78744;0;0;6;Fuel Surcharge;0.55;M T L International
2016/2/26;1Z091YW70391383360;TX;78744;0;0;6;Third Party Billing Service;0.29;M T L International
2016/2/26;1Z091YW70391383360;TX;78744;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70390504392;VT;5446;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/26;1Z091YW70390504392;VT;5446;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70390504392;VT;5446;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/26;1Z091YW70390504392;VT;5446;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/26;1Z091YW70390504392;VT;5446;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70390674851;FL;33609;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/26;1Z091YW70390674851;FL;33609;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/26;1Z091YW70390674851;FL;33609;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/26;1Z091YW70390674851;FL;33609;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70394419647;FL;34203;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/26;1Z091YW70394419647;FL;34203;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/26;1Z091YW70394419647;FL;34203;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/26;1Z091YW70394419647;FL;34203;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/26;1Z091YW70394118267;NE;68164;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/26;1Z091YW70394118267;NE;68164;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70394118267;NE;68164;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/26;1Z091YW70394118267;NE;68164;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/26;1Z091YW70394118267;NE;68164;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70393793879;IL;60110;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/26;1Z091YW70393793879;IL;60110;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70393793879;IL;60110;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/26;1Z091YW70393793879;IL;60110;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/26;1Z091YW70393793879;IL;60110;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392225681;TX;78028;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/26;1Z091YW70392225681;TX;78028;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392225681;TX;78028;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/26;1Z091YW70392225681;TX;78028;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/26;1Z091YW70392225681;TX;78028;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/26;1Z091YW70394453903;MO;65559;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/26;1Z091YW70390098313;NC;27011;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70391394929;LA;71203;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/26;1Z091YW70391394929;LA;71203;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70391394929;LA;71203;0;0;7;Fuel Surcharge;0.96;M T L International
2016/2/26;1Z091YW70391394929;LA;71203;0;0;7;Third Party Billing Service;0.5;M T L International
2016/2/26;1Z091YW70391394929;LA;71203;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/26;1Z091YW70392267734;MD;20609;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/26;1Z091YW70397834200;IL;60131;12;12;7;Ground Commercial Third Party;9.29;M T L International
2016/2/26;1Z091YW70397834200;IL;60131;0;0;7;Fuel Surcharge;0.47;M T L International
2016/2/26;1Z091YW70397834200;IL;60131;0;0;7;Third Party Billing Service;0.24;M T L International
2016/2/26;1Z091YW70398786412;NY;11354;6;15;8;Ground Residential Third Party;12.56;M T L International
2016/2/26;1Z091YW70398786412;NY;11354;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/26;1Z091YW70398786412;NY;11354;0;0;8;Fuel Surcharge;0.74;M T L International
2016/2/26;1Z091YW70398786412;NY;11354;0;0;8;Third Party Billing Service;0.39;M T L International
2016/2/26;1Z091YW70398786412;NY;11354;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70391582949;CA;92114;5;9;2;Ground Residential Third Party;6.94;M T L International
2016/2/29;1Z091YW70391582949;CA;92114;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70391582949;CA;92114;0;0;2;Fuel Surcharge;0.45;M T L International
2016/2/29;1Z091YW70391582949;CA;92114;0;0;2;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391582949;CA;92114;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70393582098;CA;92308;24;33;2;Ground Residential Third Party;8.11;M T L International
2016/2/29;1Z091YW70393582098;CA;92308;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70393582098;CA;92308;0;0;2;Fuel Surcharge;0.51;M T L International
2016/2/29;1Z091YW70393582098;CA;92308;0;0;2;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70393582098;CA;92308;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70390918712;NV;89143;24;33;3;Ground Residential Third Party;9.68;M T L International
2016/2/29;1Z091YW70390918712;NV;89143;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390918712;NV;89143;0;0;3;Fuel Surcharge;0.59;M T L International
2016/2/29;1Z091YW70390918712;NV;89143;0;0;3;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390918712;NV;89143;0;0;3;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70394173813;CA;92240;16;23;2;Ground Residential Third Party;7.06;M T L International
2016/2/29;1Z091YW70394173813;CA;92240;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70394173813;CA;92240;0;0;2;Fuel Surcharge;0.46;M T L International
2016/2/29;1Z091YW70394173813;CA;92240;0;0;2;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70394173813;CA;92240;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70394736474;CA;92831;16;23;2;Ground Residential Third Party;7.06;M T L International
2016/2/29;1Z091YW70394736474;CA;92831;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70394736474;CA;92831;0;0;2;Fuel Surcharge;0.46;M T L International
2016/2/29;1Z091YW70394736474;CA;92831;0;0;2;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70394736474;CA;92831;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70393648919;CA;92021;24;33;2;Ground Residential Third Party;8.11;M T L International
2016/2/29;1Z091YW70393648919;CA;92021;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70393648919;CA;92021;0;0;2;Fuel Surcharge;0.51;M T L International
2016/2/29;1Z091YW70393648919;CA;92021;0;0;2;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70393648919;CA;92021;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70391868462;CA;95648;24;33;4;Ground Residential Third Party;10.82;M T L International
2016/2/29;1Z091YW70391868462;CA;95648;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70391868462;CA;95648;0;0;4;Fuel Surcharge;0.65;M T L International
2016/2/29;1Z091YW70391868462;CA;95648;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391868462;CA;95648;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70391424155;AZ;85050;6;13;4;Ground Residential Third Party;6.94;M T L International
2016/2/29;1Z091YW70391424155;AZ;85050;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70391424155;AZ;85050;0;0;4;Fuel Surcharge;0.45;M T L International
2016/2/29;1Z091YW70391424155;AZ;85050;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391424155;AZ;85050;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70391647254;AZ;85040;24;33;4;Ground Commercial Third Party;10.45;M T L International
2016/2/29;1Z091YW70391647254;AZ;85040;0;0;4;Fuel Surcharge;0.52;M T L International
2016/2/29;1Z091YW70391647254;AZ;85040;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391647254;AZ;85040;0;0;4;Ground Commercial Third Party;0;M T L International
2016/2/29;1Z091YW70393498662;UT;84321;24;33;4;Ground Commercial Third Party;10.45;M T L International
2016/2/29;1Z091YW70393498662;UT;84321;0;0;4;Fuel Surcharge;0.52;M T L International
2016/2/29;1Z091YW70393498662;UT;84321;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70393498662;UT;84321;0;0;4;Ground Commercial Third Party;0;M T L International
2016/2/29;1Z091YW70391783320;NV;89523;24;33;4;Ground Residential Third Party;10.82;M T L International
2016/2/29;1Z091YW70391783320;NV;89523;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70391783320;NV;89523;0;0;4;Fuel Surcharge;0.65;M T L International
2016/2/29;1Z091YW70391783320;NV;89523;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391783320;NV;89523;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70390784134;UT;84319;24;33;4;Ground Residential Third Party;10.82;M T L International
2016/2/29;1Z091YW70390784134;UT;84319;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390784134;UT;84319;0;0;4;Fuel Surcharge;0.65;M T L International
2016/2/29;1Z091YW70390784134;UT;84319;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390784134;UT;84319;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;24;33;4;Ground Residential Third Party;10.82;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;0;0;4;Delivery Area Surcharge - Extended;2.6;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;0;0;4;Fuel Surcharge;0.78;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70392690357;AZ;85630;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70390371188;UT;84045;24;33;4;Ground Commercial Third Party;10.45;M T L International
2016/2/29;1Z091YW70390371188;UT;84045;0;0;4;Fuel Surcharge;0.52;M T L International
2016/2/29;1Z091YW70390371188;UT;84045;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390371188;UT;84045;0;0;4;Ground Commercial Third Party;0;M T L International
2016/2/29;1Z091YW70390792509;CA;95608;24;33;4;Ground Residential Third Party;10.82;M T L International
2016/2/29;1Z091YW70390792509;CA;95608;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390792509;CA;95608;0;0;4;Fuel Surcharge;0.65;M T L International
2016/2/29;1Z091YW70390792509;CA;95608;0;0;4;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390792509;CA;95608;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;5;8;6;Ground Residential Third Party;7.26;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;0;0;6;Delivery Area Surcharge - Extended;2.6;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;0;0;6;Fuel Surcharge;0.6;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;0;0;6;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390814780;TX;75654;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70393473410;TX;76011;24;33;6;Ground Residential Third Party;16.15;M T L International
2016/2/29;1Z091YW70393473410;TX;76011;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70393473410;TX;76011;0;0;6;Fuel Surcharge;0.91;M T L International
2016/2/29;1Z091YW70393473410;TX;76011;0;0;6;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70393473410;TX;76011;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/29;1Z091YW70393366830;OK;74012;16;23;6;Ground Commercial Third Party;11.81;M T L International
2016/2/29;1Z091YW70393366830;OK;74012;0;0;6;Fuel Surcharge;0.59;M T L International
2016/2/29;1Z091YW70393366830;OK;74012;0;0;6;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70393366830;OK;74012;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/29;1Z091YW70390423881;NM;87121;7;7;5;Ground Residential Third Party;6.94;M T L International
2016/2/29;1Z091YW70390423881;NM;87121;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390423881;NM;87121;0;0;5;Fuel Surcharge;0.45;M T L International
2016/2/29;1Z091YW70390423881;NM;87121;0;0;5;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70391620102;OR;97838;11;11;5;Ground Residential Third Party;7.14;M T L International
2016/2/29;1Z091YW70391620102;OR;97838;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70391620102;OR;97838;0;0;5;Fuel Surcharge;0.46;M T L International
2016/2/29;1Z091YW70391620102;OR;97838;0;0;5;Third Party Billing Service;0;M T L International
2016/2/29;1Z091YW70390849127;WA;99352;5;9;5;Ground Residential Third Party;7.06;M T L International
2016/2/29;1Z091YW70390849127;WA;99352;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/29;1Z091YW70390849127;WA;99352;0;0;5;Fuel Surcharge;0.46;M T L International
